"EAN"|"CODE_ISP"
7800018163697|"F-18586"
7804620832903|"F-18589"
7800007783448|"F-18595"
7804633500035|"F-18596"
7792183000443|"F-18622"
7804620832170|"F-18623"
7800063116464|"F-18626"
7800063116594|"F-18627"
7804650880233|"F-18634"
740761139|"F-18635"
7800026685464|"F-18635"
7800026685471|"F-18637"
7800026685457|"F-18638"
7800033080870|"F-1864"
743807385|"F-18648"
743810999|"F-18648"
1626118136212|"F-18648"
4048846004321|"F-18648"
4048864008701|"F-18648"
742878610|"F-18651"
7800007790651|"F-18651"
7800007790736|"F-18651"
7795345121604|"F-18653"
7795345121598|"F-18654"
7804620831890|"F-18656"
743117415|"F-18670"
7804629440161|"F-18670"
7795373013346|"F-18674"
7800063115405|"F-18678"
740622153|"F-18682"
740619455|"F-18683"
7800026457825|"F-18687"
7800026654835|"F-18693"
741019063|"F-18704"
7795345000923|"F-18704"
744047131|"F-18705"
7800038045997|"F-18705"
744752028|"F-18712"
7800060128071|"F-18712"
7800060128156|"F-18712"
743935676|"F-18716"
7804918500569|"F-18716"
7800018174709|"F-18718"
7800004399536|"F-1872"
7800060128583|"F-18724"
7800060128668|"F-18725"
741102010|"F-18748"
7804918500958|"F-18748"
8903726248386|"F-18748"
741102763|"F-18749"
7804918500699|"F-18749"
7898586631175|"F-1875"
7898586631182|"F-1875"
7861148021332|"F-18766"
744201144|"F-18767"
7800007802095|"F-18767"
736085402551|"F-1877"
736085445053|"F-1877"
7800026254790|"F-18783"
744699903|"F-18785"
7804636590170|"F-18785"
7800020173981|"F-18792"
742751784|"F-18796"
7800059003693|"F-18796"
7804918500668|"F-18799"
7804611060520|"F-18802"
7800060128415|"F-18806"
7800046002951|"F-18813"
7795380000872|"F-18823"
7800046003217|"F-18829"
7804620832163|"F-18829"
7800026542545|"F-18834"
744074642|"F-18839"
7804606510658|"F-18839"
7804606510665|"F-18840"
743521739|"F-18844"
7501033956768|"F-18844"
7501033956782|"F-18845"
7804620833047|"F-18847"
741886479|"F-18851"
741887383|"F-18851"
7800007787866|"F-18851"
7800007787941|"F-18851"
743885841|"F-18853"
7800070004372|"F-18853"
7800070004389|"F-18853"
7800018176222|"F-18855"
7707236121761|"F-18858"
8054083004068|"F-18866"
7792183488760|"F-18877"
7792183488777|"F-18878"
7800060416376|"F-18880"
7800060416291|"F-18881"
7800060416451|"F-18882"
4048846005243|"F-18886"
4048846013781|"F-18886"
7800060416536|"F-18887"
7804606510641|"F-18894"
7800038041562|"F-18897"
7800018178462|"F-1891"
7896206405281|"F-18910"
7896206405298|"F-18910"
7800068011221|"F-18918"
7800060111851|"F-1893"
7800060117549|"F-1893"
7800060120174|"F-1893"
7800070001678|"F-18932"
7800070000077|"F-18934"
780007000084|"F-18935"
7800070000084|"F-18935"
7800034519171|"F-1894"
3000034223519|"F-18946"
1626107805264|"F-18947"
3000034222529|"F-18947"
740546294|"F-18948"
7793640000174|"F-18948"
7800060129399|"F-18952"
8470009653767|"F-18954"
7861148021301|"F-18957"
741040579|"F-1896"
7800034520283|"F-1896"
7804620831036|"F-1896"
744753676|"F-18976"
7809591401820|"F-18976"
7800055000375|"F-18987"
7800055000481|"F-18987"
7800055000092|"F-18988"
7800055001037|"F-18989"
7795373000407|"F-18995"
7804633500042|"F-18996"
7800070000244|"F-19011"
7800070001586|"F-19011"
7800070001425|"F-19012"
8436024610116|"F-19020"
7804612011415|"F-19021"
7804612011118|"F-19024"
7800007788832|"F-19050"
7800007788672|"F-19051"
8436024611649|"F-19052"
7501033956713|"F-19053"
7501033956690|"F-19055"
7501033956706|"F-19055"
7800026029909|"F-1906"
741407325|"F-19061"
7809591401776|"F-19061"
7809591402957|"F-19061"
7800046004184|"F-19066"
7800026256473|"F-19075"
7460536558780|"F-19090"
7800078010115|"F-19092"
7800026658932|"F-19110"
7707236128623|"F-19112"
7800065000075|"F-19113"
3662042004629|"F-19115"
7800026565483|"F-19119"
8470006522257|"F-19120"
7805256000193|"F-19136"
7804639010705|"F-19137"
741277608|"F-19139"
7804629440192|"F-19139"
7800026245989|"F-19158"
4037353013513|"F-19159"
7800018177939|"F-19160"
7795320000122|"F-19161"
7795320000153|"F-19162"
7804612011125|"F-19166"
7800020187865|"F-19188"
7800004002542|"F-1920"
7800065000129|"F-19209"
7800086804102|"F-19212"
7804640560107|"F-19212"
7804620832057|"F-19214"
7800030075220|"F-19232"
7804620833603|"F-19234"
8436024613391|"F-19243"
8470006568231|"F-19243"
7800008000049|"F-19245"
7800008000032|"F-19246"
7800026325841|"F-19248"
7800026325834|"F-19249"
7800026325827|"F-19250"
7800001650104|"F-19253"
7804620832767|"F-19260"
7730969301988|"F-19264"
7730969301995|"F-19265"
300651433180|"F-19269"
300651433272|"F-19269"
7800046004528|"F-19278"
7795312001830|"F-19283"
7795312001915|"F-19285"
740654966|"F-19292"
7891317120566|"F-19292"
7891317120573|"F-19292"
7800059002818|"F-19293"
7891317006518|"F-19293"
7800028002610|"F-19295"
7800028002627|"F-19306"
3662042005527|"F-19315"
743514821|"F-19318"
7891317003616|"F-19318"
7800046003897|"F-19319"
7891317006433|"F-19319"
7804633500080|"F-19320"
7891317120627|"F-19335"
741158399|"F-19348"
7730979093422|"F-19348"
7800046003538|"F-19354"
7800046004535|"F-19354"
7891317006549|"F-19370"
7800046004542|"F-19374"
7800026050019|"F-19398"
7800026050019|"F-19399"
7800030075879|"F-19401"
7804667110354|"F-19401"
7804667110286|"F-19402"
741084192|"F-19404"
7800060149151|"F-19408"
7800060148697|"F-19409"
7800065000136|"F-19410"
7891317129491|"F-19418"
741012815|"F-19422"
7800018171982|"F-19422"
741022182|"F-19426"
7800018178455|"F-19426"
740907038|"F-19428"
7460536559053|"F-19428"
7460536562589|"F-19428"
7804620832170|"F-19440"
7730979093934|"F-19451"
7730979093927|"F-19452"
7730979094177|"F-19467"
7800026248737|"F-19470"
7809604500304|"F-19485"
7809604500489|"F-19485"
7800028002719|"F-19490"
7800026247419|"F-19494"
743720160|"F-19495"
7800026247426|"F-19495"
740942354|"F-19498"
740945130|"F-19498"
7800050002572|"F-19498"
7800050002589|"F-19498"
7800026111123|"F-19509"
7800060417267|"F-19515"
7805750586919|"F-1952"
7795304866065|"F-1953"
7805750586902|"F-1953"
7800060130807|"F-19533"
7800014000569|"F-19542"
8030091|"F-19568"
7804625950893|"F-19568"
740563122|"F-19571"
7800059002825|"F-19571"
7800097002580|"F-19571"
743238169|"F-19577"
7804625950435|"F-19577"
743241632|"F-19579"
7804625950442|"F-19579"
3594456600671|"F-19580"
7800026111130|"F-19595"
650240007019|"F-19599"
650240025822|"F-19599"
650240035234|"F-19599"
7804651931248|"F-19599"
7800026061930|"F-1960"
8436024610277|"F-19600"
7800026502242|"F-19602"
742414194|"F-19616"
7800007800473|"F-19616"
300650454186|"F-19617"
7800029004224|"F-19624"
7800029004200|"F-19627"
740388091|"F-19634"
7891317131821|"F-19634"
7800007800046|"F-19641"
7800007800206|"F-19642"
740307771|"F-19643"
7800007801555|"F-19643"
7800007806765|"F-19644"
7800007801548|"F-19646"
8436024610260|"F-19649"
7730969303517|"F-19652"
7891317004712|"F-19655"
7804650881803|"F-19663"
7804650880066|"F-19665"
7891317145996|"F-19668"
7891317146009|"F-19669"
7800059003723|"F-19670"
4048846009647|"F-19682"
4048846019943|"F-19682"
4048846007056|"F-19683"
4048846019981|"F-19683"
7800028003303|"F-19699"
7800068020230|"F-19705"
8427066117718|"F-19722"
7730698014739|"F-19723"
7730969303302|"F-19724"
7809591401912|"F-19725"
7809591403046|"F-19726"
7800030079303|"F-1973"
7800030079303|"F-19731"
7800007663894|"F-19735"
7891317145972|"F-19739"
741185409|"F-19745"
7800032003412|"F-19745"
7800032003399|"F-19746"
7800050002411|"F-19751"
7800046004757|"F-19771"
7891317148928|"F-19771"
7891317148966|"F-19772"
7891317148942|"F-19773"
7800018183022|"F-19777"
7800018183039|"F-19777"
7501871721412|"F-19791"
740902911|"F-19800"
7804614931803|"F-19800"
7861148021745|"F-19805"
7804900891361|"F-1981"
7800055890310|"F-19825"
741774038|"F-1984"
741777052|"F-1984"
741780346|"F-1984"
7800063215068|"F-1984"
7800063315782|"F-1984"
7800063316147|"F-1984"
7805750003546|"F-19843"
742343478|"F-19845"
7804918500842|"F-19845"
7800032003405|"F-19858"
7800007801708|"F-19862"
7809591401967|"F-19864"
7809591401950|"F-19865"
7809591401974|"F-19866"
7800063320137|"F-1988"
4193043|"F-1989"
741054910|"F-19893"
741057895|"F-19893"
741058271|"F-19894"
741061548|"F-19894"
7804620832859|"F-19894"
743870346|"F-19905"
7800028002863|"F-19905"
743868525|"F-19906"
7800028003419|"F-19906"
7800055907810|"F-19909"
7800060418073|"F-19911"
741139144|"F-19912"
7800060418172|"F-19912"
741291174|"F-1993"
741292211|"F-1993"
7800068012099|"F-1993"
7800068014703|"F-1993"
7800042000166|"F-19937"
7841141003443|"F-19942"
7841141003450|"F-19944"
7841141003474|"F-19945"
741174377|"F-19955"
7800055001006|"F-19955"
743984569|"F-19959"
7804650880097|"F-19959"
7804650880103|"F-19960"
7804650880110|"F-19961"
7804650880127|"F-19962"
7804650881377|"F-19962"
744767110|"F-19963"
7800046001237|"F-19963"
7800018081083|"F-19966"
7800018179148|"F-19966"
741976250|"F-19969"
7804629440253|"F-19969"
740287450|"F-19975"
7800065000310|"F-19975"
7891317145880|"F-19998"
7800028002887|"F-20004"
7800007801791|"F-20009"
741624258|"F-20012"
7800018179131|"F-20012"
7804650880028|"F-20013"
7795368000559|"F-20015"
7891317004750|"F-20019"
7804918441367|"F-20024"
7805750003867|"F-20027"
744053602|"F-20038"
7800026002421|"F-20038"
7804620834693|"F-20039"
7800007801814|"F-20042"
7800007801838|"F-20043"
7800007801852|"F-20044"
7891721028557|"F-20048"
7804620834600|"F-20054"
7804620834563|"F-20055"
7800060113046|"F-2006"
7800060118942|"F-2006"
7804650880219|"F-20065"
741682878|"F-20069"
7800007805171|"F-20069"
7800030078306|"F-20077"
7800060700178|"F-20078"
7804620832514|"F-20082"
7804620834648|"F-20082"
744422627|"F-20095"
7800068017469|"F-20095"
7800086801309|"F-20097"
7804620832538|"F-20104"
7804620834594|"F-20104"
7800020187926|"F-20105"
736085402582|"F-20108"
7800060039643|"F-20108"
742745220|"F-20110"
7804650880226|"F-20110"
7804650880233|"F-20110"
742895549|"F-20120"
742896732|"F-20120"
7809591400823|"F-20120"
7809591402421|"F-20120"
8711141912139|"F-20123"
7800008102606|"F-20129"
7800050002930|"F-20131"
744289699|"F-20132"
7800063001098|"F-20132"
7800049900209|"F-20134"
8027950170166|"F-20139"
8027950170159|"F-20140"
7800063000848|"F-20142"
7891317205744|"F-20147"
7800007804648|"F-20149"
7800007804662|"F-20152"
7800002009970|"F-2016"
7804620834556|"F-20162"
7800002003060|"F-2017"
7640114722943|"F-20175"
7800018110493|"F-20184"
7800063001746|"F-20187"
7800008011243|"F-20194"
7800060700680|"F-20198"
7800018110196|"F-20205"
7795345121741|"F-20208"
744291821|"F-20210"
7800063311746|"F-20210"
744290728|"F-20211"
7800063311753|"F-20211"
7800007777553|"F-20215"
7804650881407|"F-20219"
7800028009381|"F-2022"
7800060149076|"F-20223"
7800020187933|"F-20224"
22110112|"F-20228"
7800063001104|"F-20228"
7800060148932|"F-20230"
7800060148857|"F-20231"
7800026002438|"F-20236"
740045107|"F-20252"
7800050001766|"F-20252"
7809591402049|"F-20253"
744613650|"F-20254"
7800068012525|"F-20254"
7800060700765|"F-20257"
7800007801920|"F-20294"
7800007423153|"F-2031"
7800007554925|"F-2031"
7800007674906|"F-2031"
7800050003166|"F-20321"
740314679|"F-20334"
7804918500910|"F-20334"
741915479|"F-20338"
7804640560367|"F-20338"
741492601|"F-20356"
741493096|"F-20356"
7800018128979|"F-20356"
7800039200555|"F-20356"
7804640560350|"F-20370"
741936957|"F-20375"
7795368001082|"F-20375"
7800060700413|"F-20379"
7800060700338|"F-20381"
741177690|"F-20392"
7800017025286|"F-20392"
7804650880059|"F-20393"
7804646030017|"F-20394"
7804646030024|"F-20397"
7804646030031|"F-20398"
7501033958441|"F-20399"
7501033958434|"F-20400"
7809591402032|"F-20419"
7707239270060|"F-20438"
7800018187945|"F-20441"
7800078000659|"F-20447"
741386127|"F-20454"
7800026002445|"F-20454"
8436024610987|"F-20455"
7897337712989|"F-20456"
7800029008086|"F-20463"
7804918500965|"F-20472"
7804918500972|"F-20473"
742604454|"F-20478"
7800026002346|"F-20478"
7808769200043|"F-20484"
7808769200029|"F-20485"
7804656600453|"F-20489"
7804656600446|"F-20490"
742142939|"F-20497"
7800063001180|"F-20497"
7501033959332|"F-20498"
8470006826171|"F-20503"
742337691|"F-20506"
7800063001081|"F-20506"
741622569|"F-20507"
7800050002299|"F-20507"
7800050002510|"F-20507"
7703381003396|"F-20524"
7795373001831|"F-20526"
744345856|"F-20527"
7795373001824|"F-20527"
7800001004464|"F-20529"
8901079014023|"F-20544"
7800007801685|"F-20560"
7800050002619|"F-20571"
7800050003159|"F-20572"
7800050001148|"F-20580"
7800007801944|"F-20581"
742480303|"F-20588"
7891317167165|"F-20588"
742480331|"F-20589"
7891317167189|"F-20589"
7800060134126|"F-20595"
7800050003173|"F-20599"
7800050000707|"F-20600"
7800050002718|"F-20607"
7703381003365|"F-20616"
740963715|"F-20617"
7800026009222|"F-20617"
7800026009246|"F-20617"
7800050002794|"F-20623"
7800026005415|"F-20624"
7800050300807|"F-20636"
8470008661039|"F-20638"
7800050000868|"F-20646"
7800050002268|"F-20651"
7800050306496|"F-20652"
7800060700659|"F-20659"
7800018183619|"F-20666"
740018612|"F-20669"
7804629440277|"F-20669"
7800056001463|"F-20670"
740535725|"F-20674"
7501287600097|"F-20674"
7808769200036|"F-20675"
7891317184728|"F-20679"
744158188|"F-2068"
4987188509067|"F-2068"
7800020070631|"F-2068"
7800050003104|"F-20690"
7800050002701|"F-20697"
7896206407483|"F-20700"
743194377|"F-20704"
743194639|"F-20704"
7800007802705|"F-20704"
7800007802712|"F-20704"
7804650880257|"F-20704"
7804650880264|"F-20704"
7800026005392|"F-20705"
7800050306304|"F-20707"
7800060700574|"F-20720"
8901079014016|"F-20723"
8901079014009|"F-20724"
7800050001292|"F-20726"
7804657990003|"F-20727"
7804636590200|"F-20731"
7800050002527|"F-20737"
7800029004521|"F-20748"
7800029004507|"F-20749"
7800001005317|"F-20757"
7800022012240|"F-20757"
7800001004396|"F-20758"
7800001004433|"F-20758"
7800001005294|"F-20758"
7800023226455|"F-20774"
7800023226462|"F-20774"
7804629440307|"F-20778"
741003111|"F-20783"
7804650880417|"F-20783"
741003516|"F-20784"
7804650880424|"F-20784"
7707239270053|"F-20789"
7804650880301|"F-20795"
7804650884637|"F-20795"
7800019012017|"F-20796"
741399309|"F-20812"
7804620834570|"F-20813"
7804620832781|"F-20822"
7804620834587|"F-20822"
7897337713092|"F-20823"
7800038045171|"F-2083"
740495230|"F-20844"
7800058535591|"F-20844"
7800032003733|"F-20850"
7800050002282|"F-20855"
7800050002787|"F-20855"
7501298222592|"F-20856"
7501298224985|"F-20856"
7800017041255|"F-20856"
7501298222691|"F-20857"
741160857|"F-20858"
741161361|"F-20858"
7501298222622|"F-20858"
7501298222639|"F-20858"
7501298222646|"F-20858"
7800017054453|"F-20858"
7501298222707|"F-20859"
7501298222608|"F-20860"
7501298225005|"F-20860"
7800017055252|"F-20860"
7501298222615|"F-20861"
7800017060256|"F-20861"
7800014020307|"F-20868"
741164358|"F-20869"
7501298222653|"F-20869"
7800017061253|"F-20869"
741164763|"F-20870"
7501298222721|"F-20870"
741166974|"F-20871"
7501298222660|"F-20871"
7800017072259|"F-20871"
741167803|"F-20872"
7501298222677|"F-20872"
7800017062250|"F-20872"
7501298222684|"F-20873"
7800017063257|"F-20873"
7800067000851|"F-20874"
7800067000868|"F-20875"
7800001004570|"F-20903"
7800001900346|"F-20903"
7800001900384|"F-20903"
7804620833085|"F-20908"
7800050003227|"F-20927"
7800050002633|"F-20928"
7800060148505|"F-20929"
8711141912535|"F-20932"
8711141912528|"F-20933"
7800050300302|"F-20943"
7804640560404|"F-20960"
7804640560428|"F-20962"
7800068030130|"F-20963"
7804640560411|"F-20963"
7800059005437|"F-20964"
7809591402179|"F-20972"
743188204|"F-20973"
7809591402162|"F-20973"
7800018184678|"F-20975"
7800018184661|"F-20977"
7800007805065|"F-20978"
7800050002688|"F-20980"
7804900800394|"F-20997"
741918918|"F-20999"
7800041000044|"F-20999"
7800041043928|"F-20999"
741922545|"F-21000"
7800041043980|"F-21000"
7800002000007|"F-21003"
7800002000304|"F-21004"
7800002010945|"F-21005"
7800002011911|"F-21005"
7800001004655|"F-21006"
7800001004693|"F-21006"
7800002010952|"F-21006"
7800026124598|"F-21011"
7891317006631|"F-21014"
740237016|"F-21017"
7800020187513|"F-21017"
7800020188015|"F-21017"
7800026457856|"F-21022"
743264088|"F-21026"
7501326052337|"F-21038"
7800060112315|"F-2106"
7800060112582|"F-2106"
7800026005446|"F-21063"
7800026004470|"F-21064"
742080445|"F-21069"
7804640560442|"F-21069"
8435214412455|"F-21070"
740198291|"F-21081"
7800033000953|"F-21081"
7804640560459|"F-21088"
7804640561685|"F-21088"
7800020184543|"F-21090"
7891721028830|"F-21094"
7891721028861|"F-21095"
7800007794215|"F-21104"
7800059159055|"F-21110"
741091353|"F-21116"
7891317006488|"F-21116"
7805112000398|"F-21124"
7805112001449|"F-21124"
7795380002425|"F-21125"
7809531200094|"F-21125"
7800016000215|"F-21130"
744084030|"F-21131"
7800068014444|"F-21131"
7800068014451|"F-21132"
7805112001456|"F-21136"
7891317006648|"F-21137"
4048846008824|"F-21142"
3594456800668|"F-21143"
740491048|"F-21155"
7804629440086|"F-21155"
7800032309002|"F-21157"
742046240|"F-21158"
7800032308982|"F-21158"
742042194|"F-21159"
7800032308999|"F-21159"
7800060136090|"F-21162"
7800060135956|"F-21163"
5702150150547|"F-21179"
5702150151711|"F-21180"
7798092890335|"F-21180"
7804602070361|"F-21182"
7800032003450|"F-21185"
7800032003467|"F-21185"
7804629440321|"F-21198"
8901117147089|"F-21204"
8901117147096|"F-21205"
7800078000666|"F-21213"
7804640560459|"F-21213"
7804651930401|"F-21218"
7804651930494|"F-21218"
7460536560479|"F-21242"
7800008000391|"F-2127"
7800001004648|"F-21274"
7804640560534|"F-21282"
741424613|"F-21285"
7804629440338|"F-21285"
742946536|"F-21286"
7501298223803|"F-21286"
7756281000019|"F-21295"
7800017002126|"F-21306"
7800017002133|"F-21307"
740622782|"F-21312"
7804653720055|"F-21312"
7501098609814|"F-21315"
7800001004709|"F-21319"
744200112|"F-21327"
7800020184376|"F-21327"
7800020188008|"F-21327"
7804641460048|"F-21329"
5391189200899|"F-21340"
7800059002764|"F-21345"
7730969301018|"F-21346"
7800059118205|"F-21346"
7800059178056|"F-21346"
7800059118151|"F-21347"
7800001004839|"F-21350"
7795373024458|"F-21352"
7809591402353|"F-21356"
7804653720345|"F-21365"
7800054000802|"F-21367"
7804640560480|"F-21381"
741096109|"F-21382"
7804653720031|"F-21382"
7804653720024|"F-21383"
7800030005784|"F-21387"
7800030005760|"F-21388"
7800030005746|"F-21389"
7800030005722|"F-21390"
7756281000033|"F-21392"
7804620834563|"F-21394"
744234253|"F-21395"
5997001362723|"F-21395"
7804640560473|"F-21396"
742817104|"F-21399"
7804640560527|"F-21399"
744360813|"F-21400"
7804640560497|"F-21400"
7800032115665|"F-21406"
741589645|"F-2141"
7800068015953|"F-2141"
7804650882244|"F-21410"
7804636590170|"F-21418"
7756281000026|"F-21419"
7804653720512|"F-21419"
7805256000278|"F-21430"
742090788|"F-21431"
7800060137578|"F-21431"
7800060137653|"F-21431"
7804640560565|"F-21434"
7800060137141|"F-21435"
7800060137226|"F-21435"
7804620834082|"F-21437"
4048846008800|"F-21440"
7804646030321|"F-21441"
740392295|"F-21442"
7891317006419|"F-21442"
740388925|"F-21443"
7800046003699|"F-21443"
7891317006396|"F-21443"
7800001004785|"F-21445"
7800007802705|"F-21448"
7800007802712|"F-21448"
7804650880257|"F-21448"
7800007714046|"F-21458"
744757177|"F-21459"
5997001362983|"F-21459"
7800007753458|"F-21459"
7804653720086|"F-21461"
7804653720161|"F-21467"
7804653720642|"F-21467"
7804614931858|"F-21471"
7804620833160|"F-21475"
7804620834839|"F-21475"
744773121|"F-21477"
7804620833450|"F-21477"
7800032002989|"F-21478"
7800032002996|"F-21478"
7800029008062|"F-21479"
740695443|"F-2148"
7800060112742|"F-2148"
7707239276215|"F-21495"
7707239276291|"F-21495"
744745508|"F-215"
7800060019652|"F-215"
7612797503942|"F-21510"
7809531200766|"F-21511"
7804653720123|"F-21513"
741978686|"F-21514"
7804653720130|"F-21514"
7707239278073|"F-21517"
7800038041104|"F-2152"
7804633500202|"F-21521"
744373318|"F-21523"
744374872|"F-21523"
7800008010154|"F-21523"
7800008011588|"F-21523"
7800008011625|"F-21523"
7800020000058|"F-21525"
7800028003280|"F-21525"
7707239278677|"F-21531"
7800026875452|"F-21534"
741912608|"F-21536"
7750215016213|"F-21536"
7809591402315|"F-21538"
7800026010860|"F-21544"
7800026005453|"F-21545"
7707239270022|"F-21548"
8906047790145|"F-21551"
7804620833443|"F-21571"
7804656600002|"F-21578"
7800032003283|"F-21581"
7800032003290|"F-21581"
7800032003306|"F-21583"
7800032003313|"F-21583"
7800018188126|"F-21589"
7804656600019|"F-21592"
7804653720093|"F-21597"
744159915|"F-21599"
7800026003732|"F-21599"
7800060019775|"F-216"
7897337713580|"F-21602"
7897337713689|"F-21602"
7897337713597|"F-21603"
7897337713696|"F-21603"
742046146|"F-21604"
7897337713573|"F-21604"
7897337713672|"F-21604"
7804625950534|"F-21607"
7798050060374|"F-21615"
7800060138117|"F-21618"
7800060138032|"F-21619"
7800060040571|"F-21623"
740704246|"F-21624"
7800018186122|"F-21624"
742040608|"F-21634"
7800017375640|"F-21634"
8901117016040|"F-21638"
7804918500903|"F-21646"
744793287|"F-21649"
7800007155634|"F-21649"
7804656600026|"F-21650"
744218256|"F-21652"
7702870010495|"F-21652"
7800018185279|"F-21658"
7804656600033|"F-21659"
7803501004118|"F-21660"
7707239275232|"F-21664"
7707239270206|"F-21672"
7804656600040|"F-21673"
7707239272682|"F-21677"
7795373015593|"F-21678"
7800018185309|"F-21684"
740887895|"F-21685"
7804656600057|"F-21685"
7800018185293|"F-21695"
741305174|"F-21701"
7795312001557|"F-21701"
7800018185316|"F-21702"
7800018185323|"F-21703"
7800018185392|"F-21709"
7800063120867|"F-2171"
7800018185385|"F-21710"
7501406803002|"F-21714"
744479595|"F-21716"
7800004001637|"F-21716"
7800004004157|"F-21716"
7800023226424|"F-21725"
744734456|"F-21728"
7800023226431|"F-21728"
7800029001551|"F-21732"
300654147312|"F-21735"
78026711|"F-21743"
743995805|"F-21743"
7804650880776|"F-21746"
7501033959301|"F-21750"
7800018184326|"F-21752"
1626118750828|"F-21765"
7804633500196|"F-21765"
7800057000403|"F-21779"
7800028005802|"F-2179"
7800018187006|"F-21797"
7800028310661|"F-2180"
740999396|"F-21800"
7804620833634|"F-21808"
7804620834471|"F-21808"
7804620833610|"F-21809"
7800028001231|"F-2181"
7800028009374|"F-2181"
7800028310173|"F-2181"
7800060412118|"F-21816"
7800050002602|"F-21819"
7800050306564|"F-21819"
3582186002018|"F-21820"
742654884|"F-21822"
7800008030053|"F-21824"
7800078010221|"F-21826"
7804620834587|"F-21826"
7800063001401|"F-21831"
7800008001091|"F-21832"
7809591402612|"F-21841"
3499320006576|"F-21842"
7800007712424|"F-21852"
7800007804914|"F-21852"
741260456|"F-21853"
7800007804013|"F-21853"
741012441|"F-21855"
741014735|"F-21855"
7800018185941|"F-21855"
741917881|"F-21861"
7804640560589|"F-21861"
8433042012915|"F-21862"
8433042012922|"F-21863"
8433042012939|"F-21864"
7800016000253|"F-21865"
7804650880929|"F-21866"
7804650880936|"F-21866"
7804650881902|"F-21868"
7800028310296|"F-2187"
7800016000284|"F-21880"
7800063001371|"F-21881"
7800008110298|"F-21887"
7795373012967|"F-21888"
7896206407292|"F-21893"
7800078010238|"F-21894"
8002660031709|"F-21899"
7800055000375|"F-219"
7809591402063|"F-21901"
4048846011497|"F-21907"
4048846011503|"F-21912"
740493916|"F-21913"
7800058535652|"F-21913"
744019816|"F-21922"
7800026004692|"F-21922"
4037353016484|"F-21923"
4037353017375|"F-21924"
7804640560633|"F-21929"
7800060040144|"F-21932"
7804918501016|"F-21937"
742142273|"F-21947"
7800007713230|"F-21947"
7800007804952|"F-21947"
7800018184333|"F-21952"
742049868|"F-21956"
7897337713900|"F-21956"
7897337713894|"F-21957"
7800097001965|"F-21958"
7804646030178|"F-21959"
7800078000451|"F-21960"
7804657990324|"F-21964"
7804657990331|"F-21965"
744376269|"F-2197"
744377274|"F-2197"
7809591400359|"F-2197"
7809591402445|"F-2197"
7800097001958|"F-21971"
7800023226707|"F-21973"
7800016000277|"F-21977"
7730698016658|"F-21979"
7800059003341|"F-21979"
7800097002238|"F-21979"
7809591400373|"F-2198"
743180413|"F-21980"
7804653720178|"F-21980"
743179817|"F-21985"
7804653720185|"F-21985"
7800018184265|"F-21993"
7809591401196|"F-2200"
7804650880677|"F-22000"
7804633500226|"F-22001"
7805256000292|"F-22012"
7804620831845|"F-22013"
740109201|"F-22020"
7804614931896|"F-22020"
7891317007393|"F-22026"
7800057001486|"F-22030"
7804633500233|"F-22034"
7800041042853|"F-22037"
740112151|"F-22039"
7804614931889|"F-22039"
7800018186993|"F-22043"
736085411126|"F-22044"
7591044403146|"F-22051"
4048846011572|"F-22053"
7800032004143|"F-22069"
741735421|"F-22072"
7800007712691|"F-22072"
7800007803337|"F-22077"
7804640560664|"F-22081"
5997001364574|"F-22084"
7804620834693|"F-22085"
7804640560657|"F-22085"
7804640560640|"F-22086"
7800026005460|"F-22089"
7891317007423|"F-22091"
7804650881711|"F-22092"
7804650881735|"F-22094"
736085410648|"F-22098"
7804620833436|"F-22103"
7809531200735|"F-22105"
7804657990058|"F-22118"
7795368054279|"F-22122"
7804650882596|"F-22123"
7800055001112|"F-22124"
7800055001105|"F-22125"
744743923|"F-22137"
7804653720307|"F-22137"
7804653720314|"F-22138"
7804620833504|"F-22143"
7804620833498|"F-22144"
7800042111039|"F-22150"
7800063001524|"F-22157"
7804640560725|"F-2216"
8904159626468|"F-22172"
740145965|"F-22175"
7800059002511|"F-22175"
7800097001460|"F-22175"
742604773|"F-22176"
7800042111046|"F-22176"
7804639010842|"F-22179"
740718154|"F-2218"
7800007153500|"F-2218"
7800063111056|"F-2218"
7891317022785|"F-22182"
7891317022792|"F-22182"
744085532|"F-22189"
7809531200742|"F-22189"
7809531200759|"F-22190"
7792183000801|"F-22194"
7800060421103|"F-22197"
803878031868|"F-22198"
7804657990423|"F-22198"
7798021292070|"F-22210"
7800060421028|"F-22213"
7800046001244|"F-22214"
7891317205720|"F-22214"
7891317205744|"F-22215"
7800001005041|"F-22222"
7800001900315|"F-22223"
7804650880714|"F-22231"
7804650880721|"F-22231"
7795305141864|"F-22235"
7800026004791|"F-22241"
740191223|"F-22246"
7804620833610|"F-22246"
7800056064796|"F-22247"
740193900|"F-22251"
7804620833412|"F-22251"
7804620833627|"F-22251"
7804640560640|"F-22251"
7804653720192|"F-22272"
7804653720208|"F-22276"
7800026004968|"F-22292"
7800026005248|"F-22293"
7891317022808|"F-22294"
7804620834471|"F-22295"
5997001361887|"F-22297"
7800007803207|"F-22300"
7800060040229|"F-22309"
7800060410688|"F-2231"
7800060411654|"F-2231"
780953120773|"F-22319"
7800060410848|"F-2232"
7800060415317|"F-2232"
780953200780|"F-22320"
7809531200780|"F-22320"
7804620833535|"F-22321"
7804620833818|"F-22321"
7800032003726|"F-22322"
78022522|"F-22325"
