id	producto_id	tipo_detalle_id	detalle
77701478	7800006007538		
77701479	7891317004712		
77701480	7804918500064		
77701481	7804918402054		
77701483	7800038000033		
77701484	7800018150758		
77701485	7800018150765		
77701486	7800018150741		
77701490	7800018000954		
77701487	7800018110196		
77701489	7800018110493		
77701491	8901790710747		
77701495	7800018132105		
77701494	7800007659279		
77701493	7800041040873		
77701496	7800068011016		
77701497	7800068011023		
77701498	7730979093521		
77701500	7730979093514		
77701502	7891317129491		
77701501	1552663341023		
77701504	7891317120566		
77701505	7891317120573		
77701506	7800060007277		
77701507	7800060142060		
77701508	7800060142145		
77701509	7800060154155		
77701510	7800060116306		
77701511	7800060116221		
77701512	7800060110885		
77701513	7800060111691		
77701515	7800026069813		
77701516	7800026002261		
77701517	7804620834006		
77701518	7804620832408		
77701519	7795312001427		
77701520	7804612011378		
77701521	1616256069288		
77701522	7795373011267		
77701524	7800026089743		
77701525	3499320003827		
77701526	7809604500823		
77701534	7804640560411		
77701533	7804620834556		
77701532	7800068030130		
77701528	7804640560428		
77701527	7800068030147		
77701530	8906101411757		
77701531	7800063160061		
77701535	7800034519201		
77701536	7800050000202		
77701537	1738819768474		
77701538	1617137874079		
77701539	7800050001148		
77701540	1738819768473		
77701541	7800028112104		
77701542	7800028112197		
77701543	7800050000578		
77701545	7800007702463		
77701546	7800063111759		
77701547	7804614930981		
77701552	7804614930974		
77701551	7800007702548		
77701548	7800050000332		
77701550	7800063111742		
77701553	7800060412897		
77701555	7800060412972		
77701557	7800063110684		
77701556	7800078000550		
77701561	7804650884194		
77701560	8903726191286		
77701558	7800007805287		
77701562	7804653720154		
77701563	7800060003071		
77701564	7804620834648		
77701565	7804620832514		
77701566	7804640560350		
77701567	8038780318130		
77701568	7804640560107		
77701570	7800060003064		
77701572	7800086804102		
77701569	7804636190301		
77701575	7800063110363		
77701573	7800007128072		
77701574	7800086706604		
77701576	7804640560763		
77701579	7990201320218		
77701580	7803319006304		
77701581	2091253412892		
77701577	7803319006533		
77701578	1599142448039		
77701582	7800007153425		
77701583	7800086709407		
77701584	7806130006393		
77701585	7806130200470		
77701586	7801301020192		
77701587	7616016934920		
77701588	7616016932124		
77701589	7804616660039		
77701590	7616016369210		
77701591	781159466908		
77701592	614143677137		
77701593	78116023		
77701595	7800086805604		
77701613	7750307001172		
77701612	7800062001860		
77701611	7750307001059		
77701600	4800573052224		
77701610	4030539030557		
77701615	7800062002003		
77701614	4800573052231		
77701617	7800062004816		
77701616	7750307001103		
77701620	7800062005035		
77701605	7800062001808		
77701603	7707141300145		
77701604	7804659960028		
77701618	7750307001141		
77701619	4046964141003		
77701601	7800086740707		
77701602	7800062001983		
77701606	7800062005066		
77701607	7800062001716		
77701596	7800062002324		
77701597	7800062002331		
77701598	7800086808209		
77701599	7800062002317		
77701608	7800062001990		
77701609	4800573052217		
77701621	7800062002294		
77701647	7804650881667		
77701646	7804640560435		
77701645	7804620834594		
77701644	7804633500172		
77701632	8906101411733		
77701633	7800078000451		
77701634	7800068030468		
77701635	1641583753261		
77701636	1624024233975		
77701637	7804620832538		
77701640	7804650883654		
77701641	8906063986652		
77701642	7800007143709		
77701643	7800034510802		
77701648	7800068030451		
77701649	7800068030628		
77701650	1596842809475		
77701631	7804640560480		
77701630	7804620834570		
77701623	7804620832774		
77701624	7800046002227		
77701625	8906101411740		
77701626	7800007143891		
77701627	7800018600529		
77701628	7800038041852		
77701629	7804673040218		
77701656	7800007141927		
77701655	7800068030611		
77701652	8901790709147		
77701653	1660341126380		
77701660	7804640561203		
77701659	7800068030604		
77701657	7800078000734		
77701661	7800050000776		
77701662	7800050300302		
77701664	7800050001315		
77701665	7800050306656		
77701666	1738819768371		
77701667	7800050300401		
77701668	7800065000075		
77701669	7800060117709		
77701671	7800060112742		
77701672	7800060118195		
77701673	7800060117976		
77701678	7804620833795		
77701677	7800063120188		
77701675	1595948505537		
77701676	7800018129273		
77701679	7800063120195		
77701680	7800026025079		
77701681	7800026025062		
77701682	9201858858152		
77701683	7706263001695		
77701684	7706263001718		
77701685	3582913026584		
77701686	7800018124735		
77701688	7800038042200		
77701690	7800038042187		
77701691	7804638540166		
77701692	7800007724007		
77701693	7800007420992		
77701694	7800026002841		
77701695	7804611572108		
77701696	7808304318509		
77701697	7804658960029		
77701699	7803501001797		
77701700	7000201920216		
77701701	7790201320313		
77701702	7616016371633		
77701703	2500403302476		
77701705	7805633019312		
77701706	7803319000180		
77701707	7805633013730		
77701709	7800044002045		
77701708	7809576400329		
77701710	7801071120191		
77701711	7803319000074		
77701712	9007008894120		
77701713	9017008984127		
77701715	7800007153500		
77701714	1601401407209		
77701716	7616016446638		
77701717	7891024005064		
77701718	7780270420205		
77701719	7800063310251		
77701720	22130128		
77701721	9001001000922		
77701722	8436044519482		
77701725	7800018000770		
77701724	7800034510840		
77701727	7730979098014		
77701726	1596209932750		
77701728	7730979098021		
77701729	7730979098038		
77701730	8437009282083		
77701731	8426594011307		
77701732	1628869044587		
77701733	7808713900814		
77701734	7803319005819		
77701736	7803319000166		
77701737	7804653720772		
77701738	7809576412131		
77701740	7800007801944		
77701741	7800007801920		
77701742	7800049900209		
77701743	7805716440903		
77701744	1004050040237		
77701745	1643214021636		
77701747	7800017042399		
77701748	7800017047400		
77701749	7800017043402		
77701750	7800017044409		
77701752	5995327155333		
77701753	5995327155326		
77701754	7809591400274		
77701755	7800006005619		
77701757	7800026016107		
77701759	7800026016053		
77701760	7800026016060		
77701762	7800033001080		
77701764	7800007110459		
77701765	7501871721412		
77701767	7800063310534		
77701769	7800063310572		
77701770	7891317004729		
77701772	7891317004736		
77701773	1620248932806		
77701774	1594396889547		
77701775	7804918500255		
77701776	7804918500262		
77701777	7800038041562		
77701778	7800057001875		
77701779	7800026013120		
77701780	7800026013137		
77701783	7800026685471		
77701784	7800026013106		
77701785	7800026007846		
77701787	7794640171420		
77701786	7809591402179		
77701792	7896009490675		
77701788	7794640171710		
77701789	7794640171765		
77701790	7794640171734		
77701791	7794640171741		
77701793	7730969300912		
77701794	7730969300950		
77701795	7730969302312		
77701796	7730698011257		
77701797	7730969300943		
77701798	7730969301209		
77701799	7800028000531		
77701800	7800028005031		
77701801	7800026159866		
77701802	7800026016190		
77701803	7800026159873		
77701804	7800026016183		
77701807	7800050003173		
77701806	7800050000028		
77701808	7800046004917		
77701810	7800050300609		
77701811	7804646030345		
77701812	7800007479020		
77701813	7800007313645		
77701815	7800007479297		
77701817	7800068010422		
77701816	1542721901337		
77701818	1636382289081		
77701819	8904159622798		
77701820	1636380612367		
77701821	1636382035453		
77701822	8904159622774		
77701823	7898586631175		
77701824	7898586631182		
77701825	7800018166230		
77701826	7800018167244		
77701827	8904180203218		
77701830	7800034507598		
77701829	7800086703108		
77701832	7800063130125		
77701833	7800063110134		
77701834	7795305141864		
77701835	798038280237		
77701836	3594456800668		
77701837	3594456600671		
77701838	1607449318299		
77701839	7804650884019		
77701840	7800007803283		
77701841	7800007804686		
77701842	7800007805102		
77701843	8903726249451		
77701844	7897337713115		
77701845	7897337712507		
77701846	7501326052337		
77701847	7800006010705		
77701849	7806130010352		
77701850	7806130002593		
77701848	7616016360804		
77701851	5705800125629		
77701852	7804616660121		
77701853	781718794305		
77701854	7804616660817		
77701855	9015568885847		
77701856	7804616661074		
77701857	7616016381632		
77701858	8780202213096		
77701859	766961415696		
77701863	7800063360034		
77701864	7800009001465		
77701865	7896206407490		
77701866	7896206407506		
77701867	7896206407483		
77701868	9777889001114		
77701869	7800046004313		
77701870	7804918451991		
77701871	7804918404119		
77701872	7804818404119		
77701873	7804918404096		
77701874	7804918451014		
77701875	7804918402016		
77701876	7800097003808		
77701877	7800089012092		
77701878	7809591402322		
77701879	7800070000541		
77701880	7804672300009		
77701881	7804672300023		
77701882	7804673040003		
77701883	7612412834000		
77701884	7803319005680		
77701885	7801281020199		
77701886	5997001362150		
77701887	7800029002664		
77701888	7800029002046		
77701889	1617136133873		
77701890	7800029002657		
77701891	7809591400045		
77701892	7800067000851		
77701893	7800067000868		
77701895	7800068010095		
77701896	7800068010439		
77701897	7800068010187		
77701898	7800018128221		
77701899	7800018000923		
77701900	7800007339799		
77701901	7800007678492		
77701902	7804636590286		
77701903	7804636590125		
77701904	7730969305252		
77701905	7800059002900		
77701906	7730969304293		
77701907	7809591402049		
77701908	7809591402032		
77701909	7809558101091		
77701910	7809558101107		
77701912	7809558101763		
77701913	7809558101725		
77701914	7809558102432		
77701911	7809558102975		
77701915	7809558100599		
77701916	5702191009996		
77701917	5702191007350		
77701918	7805112000343		
77701919	7800026030103		
77701920	7501287629104		
77701921	7804656600040		
77701923	7800050000707		
77701926	7800050306519		
77701925	1506093198650		
77701927	7800023000116		
77701928	7804656600057		
77701929	79400052926		
77701930	7800007772831		
77701931	7804646030024		
77701932	7804646030031		
77701933	7730979098045		
77701934	1641583586565		
77701936	7800001002507		
77701937	7800001003665		
77701938	6091403215423		
77701939	7800026004968		
77701940	7800070004457		
77701941	7803501004217		
77701942	7800028001286		
77701943	7800028002511		
77701944	7800028001293		
77701946	7800028002290		
77701947	7800028002610		
77701949	7800044000607		
77701948	1536076826402		
77701950	7804620590094		
77701951	7804620590124		
77701952	7800001004525		
77701953	7800001004464		
77701954	7800025306018		
77701955	7800060115767		
77701957	7800060113206		
77701959	7800060127852		
77701960	7800097000432		
77701961	7800059002931		
77701963	7800059002948		
77701965	7800097000449		
77701966	7800097001330		
77701967	7800097001347		
77701969	7800060011205		
77701970	7800050002633		
77701971	7800046001114		
77701973	7800046001107		
77701974	7809591400052		
77701975	7809591400069		
77701976	7809591400076		
77701977	7809591400199		
77701978	7800060116917		
77701979	7800060112902		
77701981	7800029000851		
77701982	7800029000868		
77701980	7800029000370		
77701983	7800007476944		
77701985	7800030078405		
77701986	7800030078306		
77701987	7800007772244		
77701988	7800050003180		
77703783	7891463008848		
77703784	7891463003027		
77703785	7891463002853		
77703786	7804638260156		
77703787	7891463003034		
77703788	7806130200708		
77703789	7806130200715		
77703791	7806130200531		
77703792	7806130200692		
77703793	7806130002494		
77703794	7891463002334		
77703795	7806130200203		
77701989	7800044002151		
77701990	7792183001846		
77701991	1638371263707		
77701992	7792183000856		
77701993	1638371323605		
77701996	7804614931216		
77701995	7800078000659		
77702002	7804640561890		
77702001	7804614931803		
77702000	7804918500927		
77701999	7804650884286		
77702003	7891317012748		
77702004	7800055890310		
77702005	7800060127777		
77702006	7800007708748		
77702007	7800007692726		
77702008	7891317005559		
77702009	7891317005573		
77702011	7804640561456		
77702010	7891317018405		
77702013	7804640561425		
77702012	7891317018412		
77702014	7730900992923		
77702015	7730900993159		
77702016	7730900992916		
77702018	7460536562589		
77702017	1555617974680		
77702020	7460536559053		
77702021	7800001003931		
77702022	7800050000967		
77702023	7800050000189		
77702024	1594414545095		
77702026	7800046004801		
77702025	7800050002718		
77702028	7800050002954		
77702027	7800050300906		
77702029	7804625951043		
77702030	780057000403		
77702031	7800057000403		
77702032	7800061130042		
77702033	7800061001007		
77702034	7756281000217		
77702035	7804660750021		
77702036	7803504000940		
77702037	7803504003118		
77702038	1602424701338		
77702039	7803504001428		
77702040	7800017083439		
77702041	7809591401417		
77702042	7809591400557		
77702043	3594452600521		
77702044	7896116881038		
77702045	7800068014932		
77702046	7800068014901		
77702048	7800060007642		
77702050	7800060007635		
77702051	7800004004089		
77702052	7800004002603		
77702054	7800004001514		
77702053	7800004003914		
77702055	7800004001507		
77702056	7800063115139		
77702058	7800007117977		
77702061	7801000248880		
77702059	7801000262008		
77702060	7801000257752		
77702063	7862111350107		
77702066	7800046004894		
77702065	7800046001343		
77702067	7800046000964		
77702073	7804620834549		
77702076	7800007803757		
77702075	7800068030895		
77702082	7800007129390		
77702079	7800078010115		
77702078	7800018156477		
77702074	7800018000442		
77702081	7804620834426		
77702087	7800018000343		
77702084	7800034510864		
77702083	7804620832170		
77702086	7800007142146		
77702088	1596914538515		
77702089	7804659960011		
77702090	7804641460048		
77702071	7804640560459		
77702068	7800078000666		
77702069	7804650881971		
77702070	1596747629800		
77702072	7804640561685		
77702094	7800007142061		
77702093	7800068030901		
77702095	7800057001486		
77702096	7800063260013		
77702097	7800026017722		
77702098	7800026017739		
77702099	7800026017715		
77702100	7801000206866		
77702101	7801000206743		
77702102	7801000002253		
77702103	7801000001331		
77702104	7801000001348		
77702105	7801000001898		
77702106	7800028005802		
77702107	7897930761919		
77702108	7800001304007		
77702109	7800060114951		
77702110	1596065273869		
77702111	7800060119833		
77702112	7809576418140		
77702114	7800007118271		
77702113	1596065650365		
77702115	7800028003280		
77702116	7800028005000		
77702117	7800010001928		
77702118	7800010006954		
77702119	7803504001077		
77702120	771313246460		
77702121	7800070004341		
77702122	7800070004556		
77702123	7800018086484		
77702125	7800018086491		
77702127	7730698129013		
77702128	7730698012131		
77702130	5997001370117		
77702131	22130136		
77702132	22130144		
77702133	7800068011375		
77702135	7795347971139		
77702137	7809531200216		
77702138	7801000120421		
77702140	7801000120384		
77702141	7801000120414		
77702142	3582186006702		
77702143	7800007142221		
77702145	7800063110714		
77702146	7800050002756		
77702147	7800050002565		
77702149	7800050002589		
77702150	7800050002596		
77702151	7800050002572		
77702152	7804620834846		
77702153	7804620834822		
77702154	7707239275232		
77702155	8436024611151		
77702156	8436024611144		
77702168	7800004509126		
77702169	7800004261529		
77702170	7800004500260		
77702157	7800004004706		
77702161	7800004261543		
77702160	1536684239539		
77702158	7800004261505		
77702172	7800004509119		
77702171	7800004261536		
77702173	7800004500277		
77702163	7800004261512		
77702162	7800004004713		
77702166	7800004261550		
77702165	1536684274199		
77702175	7800068010217		
77702177	7804614931605		
77702178	7804614931421		
77702180	7804614931728		
77702182	7804614931438		
77702184	7804614931445		
77702185	7804614931711		
77702187	7804614931629		
77702189	7804614931568		
77702191	7804614931643		
77702193	7804614931469		
77702194	7800020048210		
77702196	8433042022525		
77702195	7800020048319		
77702197	7809576411622		
77702198	7792183000801		
77702199	7792183000818		
77702200	7800070004235		
77702202	7800070004242		
77702203	7800070004518		
77702205	7800026009222		
77702206	7800026009246		
77702208	22130152		
77702207	7800063325248		
77702210	7800063330525		
77702211	7800006000119		
77702212	1617123332815		
77702213	7800006003769		
77702214	7800068011405		
77702215	7800004001101		
77702216	7804620835089		
77702217	7804620835096		
77702218	7800070000077		
77702222	780007000084		
77702219	7800070000084		
77702220	1628702157822		
77702221	1608748168918		
77702223	7841141004396		
77702224	7800007762368		
77702225	7800007782984		
77702226	7800007793249		
77702228	7800068011474		
77702229	7800026421741		
77702231	7800026016459		
77702232	7800060130807		
77702234	7804918501016		
77702233	1535033753917		
77702235	7800050300807		
77702237	7501298213699		
77702239	7800004508594		
77702240	7800004251247		
77702241	7800004002542		
77702242	7800004004836		
77702244	7800007407627		
77702246	7800046001169		
77702247	7891317007157		
77702249	7800028005048		
77702250	7800028001743		
77702251	7800060115330		
77702252	7800068011412		
77702253	1598733171978		
77702254	7800068010033		
77702255	1628188926445		
77702256	7800068011429		
77702257	7804918441367		
77702258	7800070000107		
77702259	7800070000114		
77702262	7804620832835		
77702260	7800007129475		
77702261	7804636190264		
77702264	7800041042129		
77702265	7804656600224		
77702266	7804650883876		
77702267	8903726207611		
77702269	8901463166185		
77702271	8437020503488		
77702274	7800007305978		
77702276	7800063360171		
77702277	22130169		
77702278	7800007801791		
77702279	7800007699305		
77702280	7798032937434		
77702281	7798032937519		
77702282	7707239276000		
77702283	7707239276222		
77702284	7804620835638		
77702285	7896226502953		
77702286	7707239270053		
77702289	8680199002096		
77702288	7804640561579		
77702287	8680199001594		
77702290	7804650883197		
77702291	7804650883203		
77702292	7800018185286		
77702293	7800018185279		
77702294	1596055789568		
77702296	7800034524090		
77702297	7800038042286		
77702298	7800038042293		
77702299	7791293037752		
77702300	8710908501708		
77702301	7801000000624		
77702306	7800007175076		
77702303	7804620834891		
77702302	7800059006526		
77702305	7800063110929		
77702307	7800059002580		
77702309	7800059002597		
77702310	7800059003723		
77702311	7809591400793		
77702313	7809591400878		
77702314	2000000687346		
77702316	7800063001593		
77702315	1640281249368		
77702317	7800060120846		
77702318	7800060120921		
77702319	7800060131293		
77702320	7891106003704		
77702321	7800068011535		
77702322	7800068011528		
77702323	1552316506736		
77702325	7800060116658		
77702327	7800060116733		
77702328	7800060116818		
77702330	7460536557417		
77702331	7800050000205		
77702332	7800026789452		
77702333	7800026789445		
77702334	3282779367943		
77702335	8902319037598		
77702336	7800058000228		
77702337	3664798040654		
77702338	1630331494001		
77702340	7800058000211		
77702339	7809599500419		
77702341	8903726198674		
77702342	1610209372499		
77702344	7804650880417		
77702350	8903726250488		
77702349	7804650880424		
77702346	8903726198681		
77702347	1604770803063		
77702348	1549369168583		
77702351	7804947611168		
77702352	7800029002831		
77702353	7501406803002		
77702354	7809576418201		
77702355	5413895024740		
77702357	7800060014817		
77702358	7800060015548		
77702359	7800009001410		
77702360	7800048170047		
77702361	7805010004078		
77702362	1616257034050		
77702363	7501159731133		
77702364	5052197036312		
77702365	1616256869538		
77702366	7501159033442		
77702367	7501159033565		
77702368	1616256946568		
77702369	7501159033312		
77702370	7702626214856		
77702371	1616256668244		
77702372	7501159731232		
77702373	1616257602166		
77702374	5052197008555		
77702375	5052197008371		
77702376	1616257423838		
77702377	8437020503129		
77702378	7804653720383		
77702380	7800018078113		
77702381	7800018185941		
77702383	7800018000213		
77702385	7800018175928		
77702386	7800018171982		
77702388	7800056000596		
77702389	7809576415804		
77702390	8437016502013		
77702391	7809531200766		
77702392	7798092890175		
77702393	7798092890212		
77702394	7803319005925		
77702395	7800029818180		
77702396	7804900818146		
77702397	7800007684622		
77702398	7800007746917		
77702399	7800007801852		
77702400	7800007801814		
77702401	1619458823361		
77702402	7800007801838		
77702403	7800001005478		
77702404	7800033080870		
77702406	7795380042193		
77702407	7800026029893		
77702408	7800026005446		
77702409	1616701396890		
77702410	7795345000923		
77702411	1606139023714		
77702413	7800034514022		
77702414	7800018003559		
77702425	7800018000251		
77702426	7800018119090		
77702415	7800018178455		
77702416	7800018119106		
77702417	1625682098582		
77702418	7800018123356		
77702420	7800018128085		
77702422	7800018159430		
77702427	7800018127088		
77702428	1603822203836		
77702430	7800034515982		
77702429	1599770263613		
77702424	7800034518204		
77702431	7800018178462		
77702432	7800006009914		
77702434	7800026090657		
77702436	7800026012147		
77702437	7612791401763		
77702438	736085411126		
77702440	736085415742		
77702439	1613154115776		
77702441	8027950170166		
77702442	8027950170159		
77702443	7800045000071		
77702444	7800045002006		
77702445	10030547		
77702452	10030431		
77702446	7800045001818		
77702448	10030462		
77702447	10030189		
77702449	7800045001849		
77702450	7800045001825		
77702451	7800045001832		
77702453	7800063330495		
77702454	7800063320137		
77702455	7800039216969		
77702457	7800060008366		
77702458	7800030078108		
77702459	7800030078207		
77702461	7730698005676		
77702462	1738819767234		
77702463	8906047790145		
77702464	7800018000169		
77702466	7800018000176		
77702467	8907730009223		
77702474	7804620833047		
77702469	7804620831036		
77702476	7800063110820		
77702470	7804620832767		
77702472	7800063110806		
77702477	7800060405417		
77702478	7800060405516		
77702479	7800060405332		
77702480	7800060405769		
77702481	7800060405684		
77702482	7804625951135		
77702483	7804625951142		
77702485	7800014000392		
77702486	7800008010024		
77702487	4044191004009		
77702488	7804620833184		
77702490	7804620832880		
77702492	7804620832873		
77702493	7804620833177		
77702494	7804620832866		
77702496	7804620832859		
77702499	7794640171901		
77702497	78011922		
77702498	7794640172953		
77702500	8427030006468		
77702501	8710428013705		
77702502	8710428999269		
77702505	7800038042729		
77702504	7800038042743		
77702503	1571262572965		
77702506	7800032004136		
77702507	7800032004112		
77702508	2000000002187		
77702509	3499320007528		
77702510	3499320005005		
77702511	7809591402827		
77702512	7800026219638		
77702513	7800026219621		
77702514	7795345121741		
77702515	7800034517962		
77702517	7800063110615		
77702518	7804612010029		
77702519	7809576418539		
77702520	7809604500496		
77702522	7809604501097		
77702523	7809604201097		
77702524	7804679600027		
77702526	7809604501080		
77702527	7809604501059		
77702529	7809604501073		
77702530	7809604500410		
77702531	7809604501103		
77702532	7804679600034		
77702534	7809604500687		
77702535	7809604500670		
77702537	7809604501196		
77702538	7809604501202		
77702540	7809604500229		
77702541	7809604500489		
77702542	7809604500366		
77702543	7809604500304		
77702544	7809604500571		
77702545	7809604500557		
77702546	7809604500564		
77702547	7809604501219		
77702548	7804679600041		
77702549	1605199645393		
77702551	7809604501226		
77702552	7891317006471		
77702555	7800046005136		
77702554	7891317006488		
77702557	7804628610008		
77702559	7804628610015		
77702561	7804918401040		
77702562	7804918403020		
77702573	7804620834433		
77702572	7804633500417		
77702571	8903726214817		
77702570	7800063115856		
77702563	7800007783448		
77702564	7800078010276		
77702565	1607963662768		
77702566	1644424396298		
77702567	7800059004270		
77702569	5290931013643		
77702576	8903726193389		
77702574	7800059004287		
77702575	5290931013759		
77702577	7804653720024		
77702579	7804653720031		
77702581	7800026007464		
77702588	7804620834303		
77702585	8903726248386		
77702582	7804650884804		
77702583	7804650880783		
77702584	1628522233944		
77702586	7804918500958		
77702587	1601392741052		
77702594	8903726287682		
77702593	7804620834082		
77702591	8903726248393		
77702589	8903726201565		
77702590	1601585932025		
77702592	7804918500699		
77702595	7804650884811		
77702596	8903726257333		
77702597	7800055000450		
77702602	7800018000329		
77702601	7800034507567		
77702599	7800007126610		
77702603	7809576411684		
77702605	7800007757876		
77702606	7800017046625		
77702607	7800007164544		
77702608	7800020162237		
77702610	8903726195628		
77702609	7800078010313		
77702611	7800070000718		
77702612	7800070000725		
77702613	7800030075220		
77702614	7800060146648		
77702615	7800060146723		
77702616	7804633500721		
77702617	7794640630507		
77702618	7794640172625		
77702619	7794490630443		
77702620	7794490630511		
77702621	7804900610955		
77702622	7804653720598		
77702623	1640281932941		
77702624	1567000375149		
77702625	7804653720574		
77702626	7804653720581		
77702627	1596131883874		
77702628	8901117245112		
77702629	1597965071840		
77702630	7803319004126		
77702631	7800086709704		
77702632	7800065815655		
77702633	7800065815648		
77702634	7800060416291		
77702635	7800060416536		
77702636	7800060416376		
77702637	7800060416451		
77702638	7800060421103		
77702639	7800060421028		
77702640	7800060418073		
77702642	7800060418172		
77702644	7800046004269		
77702643	1633606737247		
77702645	7800060405929		
77702647	7800060402744		
77702646	1632923918402		
77702649	7800060403987		
77702651	7800060404113		
77702650	7800060404281		
77702652	7800060414754		
77702653	7800060410176		
77702654	7800060404793		
77702655	7800060402904		
77702657	7800060410336		
77702658	7800060403208		
77702659	7800060403123		
77702660	7800060401341		
77702662	7800060403475		
77702663	7800060412705		
77702664	7800060417267		
77702666	7730979093422		
77702669	7501298222639		
77702668	7800017054453		
77702671	7501298222646		
77702670	7501298222622		
77702672	7501298222707		
77702675	7501298222653		
77702674	7800017061253		
77702677	7501298222721		
77702679	7501298222660		
77702678	7800017072259		
77702681	7800017062250		
77702683	7800017063257		
77702684	7501298224985		
77702686	7501298222592		
77702685	7800017041255		
77702687	7501298225005		
77702690	7501298222608		
77702689	7800017055252		
77702692	7501298222615		
77702691	7800017060256		
77702694	7501298222691		
77702695	7800018128191		
77702696	7800055001006		
77702698	7800017025286		
77702699	7800018120805		
77702700	1606581243129		
77702703	5997001360484		
77702702	1580826586475		
77702705	5997001370407		
77702706	1581525194170		
77702707	7800060142572		
77702708	1614180458414		
77702710	7800060142497		
77702713	5997001372357		
77702712	7805112000190		
77702714	7804656600583		
77702715	7804656600316		
77702716	1602097543904		
77702717	1596226804781		
77702718	7800032002743		
77702719	7800032002774		
77702721	7800032003412		
77702723	7809591401646		
77702724	7863416431423		
77702725	5316234593337		
77702726	7800038042828		
77702727	7804640560305		
77702728	7804640560299		
77702729	7804640560176		
77702730	7804651160259		
77702731	7804651160266		
77702732	7804651160242		
77702733	9000373713546		
77702735	7803504421820		
77702736	7803504000575		
77702738	7804650881636		
77702739	7804650881612		
77702740	7800054001991		
77702741	8903726249017		
77702742	7800063330341		
77702743	7800063310176		
77702744	7800018111483		
77702746	7800018110936		
77702748	7800018112114		
77702750	7804945062559		
77702751	7804945062504		
77702749	7804945065093		
77702752	7805633022374		
77702753	7805633018698		
77702756	7800007119322		
77702755	7804620831074		
77702760	7804620834273		
77702759	7800007119407		
77702758	7804620832927		
77702761	9780206368327		
77702762	1633098531504		
77702763	9780207619700		
77702764	1633099051217		
77702765	9780201123456		
77702766	9780298622438		
77702767	9780346577916		
77702768	1633030849803		
77702770	9780201952629		
77702769	9780205814602		
77702771	1633100122873		
77702774	9644799209810		
77702775	9780204324102		
77702776	2780201379621		
77702777	9780201569629		
77702772	1633100457969		
77702778	9780226979311		
77702779	9780201670381		
77702773	9110246488670		
77702780	9780201084783		
77702781	1633102887199		
77702782	9780226860404		
77702784	7804918400357		
77702786	7804918400340		
77702787	7809576417006		
77702788	7800068012136		
77702789	7800068012129		
77702790	7800032001159		
77702791	7800026111123		
77702793	7800026005989		
77702794	7800026111130		
77702795	7800026050019		
77702796	7800007712264		
77702797	1738819766924		
77702799	7800007804013		
77702801	7800007804914		
77702802	7800007712424		
77702805	7800007804884		
77702804	7800007711960		
77702806	7800046003842		
77702808	7800020083020		
77702809	7800009001458		
77702810	7800009001441		
77702811	7800007119674		
77702813	7800086708004		
77702814	7707236128616		
77702815	7803504002395		
77702817	7809605500068		
77702818	7800063110745		
77702819	7800007805317		
77702820	1638552126737		
77702821	7640114722943		
77702823	7800068012075		
77702825	7800041042853		
77702828	7800038000774		
77702827	7800038048042		
77702829	7800068010651		
77702831	7800068012051		
77702832	7809591402155		
77702834	7800050002558		
77702833	7800050002930		
77702835	7800030005449		
77702837	7804629440192		
77702838	1656887960516		
77702839	7804640561951		
77702840	7800026654835		
77702841	7800026005699		
77702842	7803319006601		
77702844	7800004284450		
77702845	7800004000500		
77702846	7800060142732		
77702847	7800059003013		
77702849	7800059003037		
77702850	7800060144866		
77702851	7800060124080		
77702852	7800060120259		
77702853	7800060120334		
77702855	7809531201381		
77702856	7804650882893		
77702859	7804614931865		
77702857	7804614931247		
77702861	7800007807038		
77702862	7803510003041		
77702864	7803510000750		
77702866	7803510773364		
77702868	8903726251379		
77702867	8903726199701		
77702873	7800050002602		
77702875	7800046004641		
77702874	7800050000868		
77702879	7800046004658		
77702878	7800050000004		
77702877	1506093439993		
77702870	7800050000110		
77702872	7800050000080		
77702881	7800050002640		
77702880	7800050003395		
77702882	7800006008993		
77702883	30768033040		
77702884	9001001001844		
77702885	30768037208		
77702886	7809591400564		
77702887	7809591400571		
77702888	7809591401844		
77702890	7800068014703		
77702892	7800068012099		
77702891	1636398994776		
77702894	7800068014710		
77702896	7800068012143		
77702895	1535399107212		
77702897	7800068150012		
77706431	7800018175942		
77702898	7800018131764		
77706433	7800018109480		
77706434	1614617211013		
77702899	76660008649		
77702900	7795312001557		
77702901	7591044403146		
77702902	7809604500601		
77702903	7800028071579		
77702904	1640732249692		
77702905	7800028002627		
77702906	7800020021015		
77702907	7800020162718		
77702909	7800020173615		
77702911	7800038000057		
77702910	1537480868893		
77702912	7800038000040		
77702913	1537480820025		
77702915	7809591403091		
77702916	7809591400861		
77702917	7809591401400		
77702919	7809591401257		
77702918	1617130602813		
77702921	301320001204		
77702925	1614792928447		
77702923	301320202601		
77702924	7800008001015		
77702922	1606929145759		
77702926	7800008150157		
77702928	7800026025499		
77702927	1614449897710		
77702930	7800026025505		
77702929	1618935079075		
77702931	7809604501134		
77702933	7804614931384		
77702934	7756459000438		
77702935	7863319519792		
77702936	4054839561801		
77702937	1657644076345		
77702938	7800038043191		
77702939	7800038043177		
77702940	1738819767546		
77702941	1608311443192		
77702942	7800029002619		
77702943	7800029002626		
77702944	7800029002596		
77702945	7707239278073		
77702946	7800028005550		
77702947	7800028005567		
77702948	7800007556387		
77702949	7804614930097		
77702950	7891721023996		
77702951	8883331112305		
77702952	4002538731216		
